"","V1","V2","V3","filter"
"3962",-0.0624969,0.194979,0.158665,0.2911471
"3963",-0.0515272,0.208009,0.134924,0.2914058
"3964",-0.0578544,0.231693,0.117661,0.2914996
"3965",0.0525165,0.0968945,0.142481,0.291892
"3966",0.0716144,0.0764119,0.143907,0.2919333
"3967",-0.0895998,0.236522,0.145113,0.2920352
"3968",0.0756721,0.0763762,0.140013,0.2920613
"3969",0.0637448,0.0818565,0.146781,0.2923823
"3970",0.00532674,0.616689,-0.328987,0.29302874
"3971",-0.0911503,0.568928,-0.184554,0.2932237
"3972",0.0457617,0.594614,-0.347114,0.2932617
"3973",-0.0585603,0.613733,-0.261803,0.2933697
"3974",-0.0538702,0.223447,0.123907,0.2934838
"3975",-0.0749273,0.602253,-0.233791,0.2935347
"3976",0.0540559,0.116112,0.123672,0.2938399
"3977",0.0815585,0.0821072,0.130176,0.2938417
"3978",-0.102225,0.523579,-0.127402,0.293952
"3979",-0.0874678,0.247174,0.134432,0.2941382
"3980",0.0843289,0.41617,-0.206335,0.2941639
"3981",0.121115,0.44873,-0.274624,0.295221
"3982",-0.0693247,0.201523,0.163155,0.2953533
"3983",0.0595124,0.0893177,0.146868,0.2956981
"3984",-0.062769,0.241694,0.116864,0.295789
"3985",0.06776,0.0817005,0.147125,0.2965855
"3986",0.118862,0.473765,-0.295613,0.297014
"3987",0.0788907,0.0818588,0.136318,0.2970675
"3988",0.0923842,0.418655,-0.213884,0.2971552
"3989",0.0791299,0.0947337,0.123833,0.2976966
"3990",0.066656,0.115666,0.115836,0.298158
"3991",0.0755775,0.0816561,0.141338,0.2985716
"3992",0.0717026,0.0816321,0.14531,0.2986447
"3993",-0.118756,0.477042,-0.0594369,0.2988491
"3994",-0.0516243,0.205913,0.144748,0.2990367
"3995",0.0161487,0.614366,-0.330841,0.2996737
"3996",-0.0651748,0.201667,0.163245,0.2997372
"3997",-0.0105137,0.331236,-0.0208929,0.2998294
"3998",-0.0887223,0.567169,-0.178078,0.3003687
"3999",0.0518335,0.118048,0.13049,0.3003715
"4000",-0.0830253,0.262316,0.121264,0.3005547
"4001",-0.0497565,0.215758,0.134985,0.3009865
"4002",0.0811265,0.414143,-0.193979,0.3012905
"4003",0.111299,0.426589,-0.23638,0.301508
"4004",0.0524471,0.109121,0.140108,0.3016761
"4005",-0.0544881,0.231986,0.124361,0.3018589
"4006",-0.0568104,0.20333,0.155343,0.3018626
"4007",-0.00679226,0.620199,-0.311492,0.30191474
"4008",-0.0741543,0.213111,0.163334,0.3022907
"4009",0.0825864,0.0883406,0.131367,0.302294
"4010",0.0957814,0.422093,-0.215571,0.3023034
"4011",-0.0613143,0.202093,0.161612,0.3023907
"4012",-0.0806752,0.227032,0.156119,0.3024758
"4013",-0.0750213,0.26048,0.11738,0.3028387
"4014",-0.057012,0.240863,0.119142,0.302993
"4015",0.0562035,0.131597,0.115604,0.3034045
"4016",-0.0882313,0.564763,-0.172675,0.3038567
"4017",0.0649365,0.089669,0.149273,0.3038785
"4018",0.0589526,0.132037,0.113441,0.3044306
"4019",0.100572,0.425585,-0.221482,0.304675
"4020",0.059037,0.0986254,0.14724,0.3049024
"4021",-0.115021,0.433649,-0.0136973,0.3049307
"4022",-0.0691655,0.259851,0.114476,0.3051615
"4023",0.0261387,0.611412,-0.331519,0.3060317
"4024",0.0927325,0.421269,-0.207908,0.3060935
"4025",-0.087507,0.249592,0.144238,0.306323
"4026",0.0613935,0.132122,0.112898,0.3064135
"4027",0.0934494,0.547303,-0.333496,0.3072564
"4028",0.0710668,0.116693,0.119504,0.3072638
"4029",-0.0232383,0.621934,-0.291361,0.3073347
"4030",0.0797608,0.0889339,0.138681,0.3073757
"4031",0.0784476,0.106605,0.122779,0.3078316
"4032",0.0418377,0.602229,-0.336218,0.3078487
"4033",0.0493697,0.353534,-0.0948628,0.3080409
"4034",-0.0896737,0.266377,0.131394,0.3080973
"4035",0.0688114,0.0897547,0.149671,0.3082371
"4036",-0.0493894,0.223355,0.134619,0.3085846
"4037",-8.526e-05,0.620199,-0.311492,0.30862174
"4038",-0.0779463,0.595712,-0.208945,0.3088207
"4039",-0.0693451,0.213005,0.16517,0.3088299
"4040",-0.0871233,0.560985,-0.164862,0.3089997
"4041",0.0855012,0.417523,-0.193414,0.3096102
"4042",0.0763366,0.089573,0.143992,0.3099016
"4043",-0.0553886,0.240387,0.125043,0.3100414
"4044",-5.678e-05,0.331086,-0.0208896,0.31013962
"4045",0.0726281,0.0897074,0.147898,0.3102335
"4046",0.0569099,0.131705,0.121654,0.3102689
"4047",0.0308957,0.337885,-0.0584809,0.3102998
"4048",0.0651892,0.131812,0.113458,0.3104592
"4049",0.0956633,0.424405,-0.209463,0.3106053
"4050",-0.0501071,0.215032,0.145859,0.3107839
"4051",0.0536079,0.11946,0.138202,0.3112699
"4052",0.0740697,0.574219,-0.336589,0.3116997
"4053",-0.0420893,0.620785,-0.266978,0.3117177
"4054",-0.062938,0.259753,0.114954,0.311769
"4055",0.064144,0.375361,-0.127647,0.311858
"4056",0.0352977,0.60783,-0.331022,0.3121057
"4057",-0.107103,0.517171,-0.0977775,0.3122905
"4058",0.0831396,0.0967787,0.132716,0.3126343
"4059",0.0562503,0.13158,0.125245,0.3130753
"4060",0.0757332,0.399033,-0.16155,0.3132162
"4061",0.058208,0.110921,0.144356,0.313485
"4062",-0.0648704,0.213111,0.165258,0.3134986
"4063",0.108759,0.5212,-0.316223,0.313736
"4064",-0.0598653,0.612277,-0.238516,0.3138957
"4065",0.064412,0.0999314,0.149584,0.3139274
"4066",-0.0809679,0.239207,0.156082,0.3143211
"4067",-0.0886447,0.550791,-0.147134,0.3150123
"4068",0.00662174,0.620199,-0.311492,0.31532874
"4069",-0.0557773,0.214,0.157124,0.3153467
"4070",-0.0606689,0.213361,0.163599,0.3162911
"4071",-0.0736791,0.227977,0.162121,0.3164189
"4072",0.0538412,0.133289,0.131068,0.3181982
"4073",-0.0497251,0.233631,0.134663,0.3185689
"4074",0.0592457,0.592662,-0.332834,0.3190737
"4075",0.0797452,0.0992346,0.140213,0.3191928
"4076",0.0686656,0.100313,0.150219,0.3191976
"4077",-0.0844311,0.287883,0.115933,0.3193849
"4078",0.117349,0.449007,-0.246866,0.31949
"4079",0.0777604,0.118447,0.123428,0.3196354
"4080",-0.114419,0.494873,-0.0605545,0.3198995
"4081",-0.0570659,0.259906,0.117334,0.3201741
"4082",-0.0498999,0.224586,0.145666,0.3203521
"4083",0.0689186,0.132557,0.119211,0.3206866
"4084",0.0104003,0.331229,-0.0209068,0.3207225
"4085",-0.0759643,0.588537,-0.191716,0.3208567
"4086",-0.0895913,0.269236,0.142116,0.3217607
"4087",0.0585775,0.119735,0.143501,0.3218135
"4088",0.0725918,0.100546,0.148785,0.3219228
"4089",0.0940269,0.422022,-0.194076,0.3219729
"4090",0.0761438,0.100637,0.14532,0.3221008
"4091",0.0631741,0.112118,0.146827,0.3221191
"4092",0.116412,0.496838,-0.291071,0.322179
"4093",-0.116486,0.455188,-0.0160022,0.3226998
"4094",-0.0690193,0.227867,0.163999,0.3228467
"4095",-0.0753886,0.286113,0.112158,0.3228824
"4096",0.0821521,0.109676,0.131097,0.3229251
"4097",-0.00780326,0.623624,-0.29266,0.32316074
"4098",0.118974,0.472679,-0.267738,0.323915
"4099",-0.091555,0.541839,-0.125931,0.324353
"4100",-0.0695226,0.28531,0.109409,0.3251964
"4101",0.0720194,0.131992,0.122052,0.3260634
"4102",-0.0925957,0.291963,0.126708,0.3260753
"4103",-0.0796803,0.251325,0.154752,0.3263967
"4104",-0.0649576,0.227741,0.163743,0.3265264
"4105",0.0584048,0.150499,0.117711,0.3266148
"4106",0.0200367,0.618235,-0.311633,0.3266387
"4107",0.055098,0.133592,0.138425,0.327115
"4108",-0.05199,0.24393,0.135279,0.327219
"4109",0.0957754,0.425211,-0.193641,0.3273454
"4110",-0.0556935,0.226591,0.156468,0.3273655
"4111",-0.0972392,0.394338,0.0304543,0.3275531
"4112",0.0673988,0.112697,0.147477,0.3275728
"4113",0.061354,0.150985,0.115665,0.328004
"4114",0.0788334,0.111388,0.138083,0.3283044
"4115",-0.0741494,0.240463,0.162117,0.3284306
"4116",-0.0254113,0.625058,-0.270519,0.3291277
"4117",-0.0607772,0.227638,0.162282,0.3291428
"4118",-0.0619123,0.606348,-0.215136,0.3292997
"4119",-0.0832774,0.377985,0.0347616,0.3294692
"4120",0.0631263,0.119976,0.146373,0.3294753
"4121",-0.0683096,0.363249,0.0351083,0.3300477
"4122",0.0637415,0.151053,0.115289,0.3300835
"4123",0.110217,0.447792,-0.227566,0.330443
"4124",0.0714169,0.112815,0.146245,0.3304769
"4125",-0.0523361,0.350383,0.0325166,0.3305635
"4126",0.0752297,0.112441,0.143121,0.3307917
"4127",-8.526e-05,0.623624,-0.29266,0.33087874
"4128",-0.043133,0.344402,0.0298658,0.3311348
"4129",0.101174,0.44543,-0.215231,0.331373
"4130",-0.0502088,0.235913,0.145807,0.3315112
"4131",-0.0439023,0.620776,-0.245355,0.3315187
"4132",-0.0739093,0.584003,-0.178553,0.3315407
"4133",0.0812436,0.119749,0.130658,0.3316506
"4134",-0.0541682,0.262123,0.124338,0.3322928
"4135",-0.106179,0.413266,0.0254113,0.3324983
"4136",-0.0631066,0.285361,0.110482,0.3327364
"4137",0.0589485,0.150487,0.123841,0.3332765
"4138",0.0991966,0.443967,-0.20975,0.3334136
"4139",0.0853841,0.409643,-0.161248,0.3337791
"4140",0.0673017,0.150657,0.116176,0.3341347
"4141",0.0672877,0.120184,0.146798,0.3342697
"4142",-0.0695575,0.24038,0.164004,0.3348265
"4143",-0.0282727,0.338671,0.0245356,0.3349339
"4144",0.0696107,0.589618,-0.323949,0.3352797
"4145",0.0581148,0.150307,0.12762,0.3360418
"4146",0.0594475,0.132769,0.143945,0.3361615
"4147",0.0792184,0.119865,0.137419,0.3365024
"4148",-0.0847233,0.310165,0.111329,0.3367707
"4149",0.0715766,0.120195,0.145464,0.3372356
"4150",0.0780642,0.133493,0.125797,0.3373542
"4151",0.0759886,0.120013,0.142355,0.3383566
"4152",0.0345407,0.614265,-0.310375,0.3384307
"4153",-0.0949539,0.295194,0.138211,0.3384511
"4154",-0.0754581,0.307809,0.106159,0.3385099
"4155",0.00763274,0.623624,-0.29266,0.33859674
"4156",0.0861587,0.57214,-0.319561,0.3387377
"4157",-0.0740283,0.25213,0.160958,0.3390597
"4158",0.0684353,0.363807,-0.0931199,0.3391224
"4159",-0.0652753,0.240297,0.164144,0.3391657
"4160",-0.0839758,0.27078,0.152576,0.3393802
"4161",-0.0559198,0.238802,0.156535,0.3394172
"4162",0.0997321,0.442017,-0.202071,0.3396781
"4163",-0.0735093,0.578051,-0.164026,0.3405157
"4164",0.103304,0.5458,-0.308477,0.340627
"4165",-0.0530477,0.248557,0.145412,0.3409213
"4166",0.0508246,0.345549,-0.0553884,0.3409852
"4167",0.0556928,0.151719,0.133613,0.3410248
"4168",-0.114813,0.47415,-0.018044,0.341293
"4169",0.0785496,0.389217,-0.126383,0.3413836
"4170",-0.0612487,0.240217,0.162493,0.3414613
"4171",-0.0953715,0.535892,-0.0989897,0.3415308
"4172",-0.108086,0.511699,-0.0617402,0.3418728
"4173",-0.0945148,0.314631,0.122212,0.3423282
"4174",0.063597,0.132349,0.146933,0.342879
"4175",-0.0568116,0.285928,0.113876,0.3429924
"4176",-0.0618323,0.601519,-0.196462,0.3432247
"4177",-0.00944542,0.334345,0.0183308,0.34323038
"4178",0.0985446,0.440496,-0.195472,0.3435686
"4179",-0.0686418,0.307342,0.105103,0.3438032
"4180",0.0706073,0.150732,0.122536,0.3438753
"4181",0.0583677,0.601089,-0.315205,0.3442517
"4182",-0.0702973,0.251992,0.162837,0.3445317
"4183",-0.00852626,0.626575,-0.27296,0.34508874
"4184",0.0941012,0.412793,-0.161762,0.3451322
"4185",-0.110096,0.434939,0.0204041,0.3452471
"4186",0.116166,0.471237,-0.242123,0.34528
"4187",-0.0828302,0.271115,0.157398,0.3456828
"4188",0.0970363,0.439368,-0.18962,0.3467843
"4189",0.067545,0.132334,0.147392,0.347271
"4190",0.0810858,0.133661,0.132641,0.3473878
"4191",-0.0591832,0.251124,0.155459,0.3473998
"4192",-0.0668902,0.251961,0.162951,0.3480218
"4193",-0.0269623,0.625877,-0.250322,0.3485927
"4194",-0.0454123,0.617687,-0.223452,0.3488227
"4195",0.0567089,0.151521,0.140827,0.3490569
"4196",0.115289,0.519595,-0.285763,0.349121
"4197",0.0605375,0.168982,0.119708,0.3492275
"4198",-0.0638128,0.252037,0.161305,0.3495292
"4199",0.0734278,0.150517,0.125662,0.3496068
"4200",-0.0745805,0.56925,-0.144969,0.3497005
"4201",-0.0508533,0.266007,0.134672,0.3498257
"4202",0.117277,0.494975,-0.262195,0.350057
"4203",0.0717449,0.132292,0.146276,0.3503129
"4204",0.0501327,0.608289,-0.307721,0.3507007
"4205",0.063625,0.169273,0.117843,0.350741
"4206",0.0793064,0.132681,0.139029,0.3510164
"4207",0.0968992,0.416447,-0.161638,0.3517082
"4208",-0.0799863,0.271144,0.160681,0.3518387
"4209",0.0313197,0.335907,-0.0153865,0.3518402
"4210",0.0761972,0.132224,0.143577,0.3519982
"4211",-0.0618141,0.307376,0.106553,0.3521149
"4212",-0.0843729,0.329269,0.10728,0.3521761
"4213",-2.946e-05,0.33424,0.0183335,0.35254404
"4214",0.0660711,0.169279,0.11761,0.3529601
"4215",-0.0989651,0.318294,0.133852,0.3531809
"4216",-8.526e-05,0.626575,-0.27296,0.35352974
"4217",0.0230677,0.621934,-0.291361,0.3536407
"4218",-0.0916314,0.297688,0.148779,0.3548356
"4219",-0.0596243,0.597437,-0.182794,0.3550187
"4220",-0.074037,0.326586,0.102503,0.355052
"4221",0.0605532,0.168931,0.125693,0.3551772
"4222",-0.0962254,0.334807,0.117674,0.3562556
"4223",0.0607406,0.15002,0.145756,0.3565166
"4224",0.111608,0.469268,-0.224306,0.35657
"4225",-0.0532022,0.288279,0.121964,0.3570408
"4226",0.0696128,0.168928,0.118721,0.3572618
"4227",0.0595196,0.169065,0.129194,0.3577786
"4228",-0.075916,0.271416,0.162909,0.358409
"4229",0.0884231,0.398015,-0.126661,0.3597771
"4230",0.0808017,0.587829,-0.308216,0.3604147
"4231",0.106708,0.466687,-0.21265,0.360745
"4232",0.0563454,0.169532,0.134898,0.3607754
"4233",-0.111038,0.491596,-0.0197219,0.3608361
"4234",0.0790479,0.151746,0.130073,0.3608669
"4235",-0.111403,0.455445,0.0168562,0.3608982
"4236",-0.0761824,0.562089,-0.124708,0.3611986
"4237",-0.0666054,0.326142,0.101664,0.3612006
"4238",-0.0525638,0.26892,0.145001,0.3613572
"4239",0.00835574,0.626575,-0.27296,0.36197074
"4240",0.00938657,0.334338,0.0183183,0.36204287
"4241",0.0645478,0.149239,0.148562,0.3623488
"4242",0.105106,0.465441,-0.207317,0.36323
"4243",-0.054982,0.30795,0.110519,0.363487
"4244",-0.0942865,0.302739,0.155386,0.3638385
"4245",-0.0720731,0.271205,0.164842,0.3639739
"4246",-0.0452133,0.613752,-0.20434,0.3641987
"4247",-0.084,0.344751,0.103561,0.364312
"4248",-0.00904426,0.627621,-0.253943,0.36463374
"4249",0.0702547,0.59845,-0.302955,0.3657497
"4250",-0.0278933,0.624504,-0.230323,0.3662877
"4251",0.0724094,0.168921,0.125042,0.3663724
"4252",-0.101878,0.339165,0.129159,0.366446
"4253",0.113971,0.493052,-0.24055,0.366473
"4254",0.0681142,0.149174,0.149268,0.3665562
"4255",-0.0587963,0.591776,-0.16608,0.3668997
"4256",-0.0581108,0.270651,0.154873,0.3674132
"4257",-0.0684359,0.271181,0.164816,0.3675611
"4258",-0.0978395,0.321037,0.144606,0.3678035
"4259",-0.0722687,0.34078,0.0994813,0.3679926
"4260",0.0569139,0.168929,0.142283,0.3681259
"4261",0.10487,0.463773,-0.20016,0.368483
"4262",0.0397997,0.61752,-0.288702,0.3686177
"4263",-0.0972877,0.353304,0.112912,0.3689283
"4264",-0.0649903,0.271349,0.162833,0.3691917
"4265",0.0718362,0.149126,0.148641,0.3696032
"4266",-0.0614039,0.271,0.160223,0.3698191
"4267",0.0813972,0.151426,0.137072,0.3698952
"4268",0.0944677,0.572038,-0.296604,0.3699017
"4269",-0.0960693,0.531171,-0.0651722,0.3699295
"4270",-0.0591274,0.325972,0.10329,0.3701346
"4271",-0.0927741,0.302606,0.160371,0.3702029
"4272",0.0853484,0.377383,-0.0923985,0.3703329
"4273",0.0626119,0.186803,0.121813,0.3712279
"4274",0.075709,0.149092,0.146678,0.371479
"4275",0.0788856,0.149862,0.142819,0.3715666
"4276",0.0749382,0.168987,0.128241,0.3721662
"4277",0.0657715,0.186644,0.120254,0.3726695
"4278",0.100879,0.432492,-0.159889,0.373482
"4279",-8.526e-05,0.627621,-0.253943,0.37359274
"4280",0.0957892,0.405124,-0.127057,0.3738562
"4281",0.104521,0.462039,-0.19244,0.37412
"4282",0.0700277,0.35755,-0.0528171,0.3747606
"4283",0.0683977,0.186542,0.120156,0.3750957
"4284",-0.0995175,0.321833,0.15297,0.3752855
"4285",-0.0640197,0.340507,0.0988884,0.3753757
"4286",0.0616979,0.186862,0.12716,0.3757199
"4287",-0.0901826,0.302577,0.163473,0.3758674
"4288",0.0609117,0.167137,0.148049,0.3760977
"4289",-0.0488926,0.291903,0.133459,0.3764694
"4290",0.109547,0.545143,-0.277735,0.376955
"4291",0.0591155,0.186793,0.131288,0.3771965
"4292",-0.0433063,0.608968,-0.188325,0.3773367
"4293",0.0560347,0.186737,0.134729,0.3775007
"4294",-0.0782727,0.556823,-0.101038,0.3775123
"4295",0.116841,0.5171,-0.255762,0.378179
"4296",-0.0593289,0.584659,-0.146855,0.3784751
"4297",-0.0498671,0.309809,0.118619,0.3785609
"4298",-0.0708388,0.375482,0.0741343,0.3787775
"4299",-0.0703761,0.350677,0.0985157,0.3788166
"4300",0.10332,0.46092,-0.185163,0.379077
"4301",-0.103596,0.358663,0.124197,0.379264
"4302",-0.110102,0.474798,0.014746,0.379442
"4303",0.0252407,0.625058,-0.270519,0.3797797
"4304",-0.0937344,0.407921,0.0656568,0.3798434
"4305",-0.0589797,0.363004,0.075835,0.3798593
"4306",0.0721539,0.186422,0.121376,0.3799519
"4307",-0.0817971,0.390739,0.0712221,0.380164
"4308",-0.0816963,0.362316,0.0997562,0.3803759
"4309",-0.101156,0.341853,0.139929,0.380626
"4310",-0.10516,0.507245,-0.0213821,0.3807029
"4311",0.113423,0.490556,-0.222877,0.381102
"4312",-0.0516093,0.326122,0.107386,0.3818987
"4313",-0.00935426,0.626913,-0.235423,0.38213574
"4314",0.0645651,0.166147,0.151431,0.3821431
"4315",0.0802994,0.169198,0.132719,0.3822164
"4316",-0.0276993,0.621392,-0.211351,0.3823417
"4317",0.00887374,0.627621,-0.253943,0.38255174
"4318",-0.0979121,0.321655,0.159093,0.3828359
"4319",-0.100611,0.422892,0.0605986,0.3828796
"4320",0.102168,0.460176,-0.179283,0.383061
"4321",0.0578297,0.610383,-0.284682,0.3835307
"4322",-0.0851801,0.302661,0.166277,0.3837579
"4323",0.0558883,0.18583,0.142566,0.3842843
"4324",-0.0216058,0.344841,0.0614783,0.3847135
"4325",0.0624448,0.200276,0.122103,0.3848238
"4326",-0.0973197,0.373668,0.108599,0.3849473
"4327",0.0508161,0.345144,-0.0108376,0.3851225
"4328",0.110051,0.48734,-0.212182,0.385209
"4329",-0.0556878,0.340457,0.100767,0.3855362
"4330",-0.0801147,0.298109,0.167632,0.3856263
"4331",-0.0680705,0.356528,0.0974914,0.3859489
"4332",0.0840997,0.590679,-0.288621,0.3861577
"4333",0.0678486,0.16596,0.15245,0.3862586
"4334",-0.047241,0.354774,0.078888,0.386421
"4335",0.0659041,0.199937,0.120597,0.3864381
"4336",-0.0623321,0.348217,0.100821,0.3867059
"4337",0.0587843,0.200277,0.128129,0.3871903
"4338",0.0745954,0.18639,0.126894,0.3878794
"4339",-0.0804555,0.374157,0.0950901,0.3887916
"4340",0.109105,0.486572,-0.20688,0.388797
"4341",0.0543859,0.199699,0.134864,0.3889489
"4342",-0.0319411,0.348329,0.0726238,0.3890117
"4343",-0.103034,0.342766,0.149302,0.389034
"4344",0.071278,0.165889,0.152145,0.389312
"4345",0.0725957,0.601436,-0.284637,0.3893947
"4346",0.0691168,0.199769,0.120521,0.3894068
"4347",-0.0425393,0.603368,-0.17084,0.3899887
"4348",-0.103905,0.439328,0.0547138,0.3901368
"4349",-0.049272,0.294888,0.144575,0.390191
"4350",0.0818456,0.168517,0.140052,0.3904146
"4351",-0.00720475,0.342451,0.0553363,0.39058255
"4352",0.0608806,0.209532,0.120214,0.3906266
"4353",-0.0688335,0.364318,0.0953795,0.390864
"4354",-0.060193,0.578477,-0.127139,0.391145
"4355",-0.0942904,0.321337,0.164211,0.3912576
"4356",0.0748524,0.165935,0.150513,0.3913004
"4357",0.0282253,0.33865,0.0244979,0.3913732
"4358",-8.526e-05,0.626913,-0.235423,0.39140474
"4359",0.056502,0.209132,0.125792,0.391426
"4360",0.0783619,0.166814,0.146477,0.3916529
"4361",-0.075164,0.297768,0.169657,0.392261
"4362",0.06464,0.209223,0.118422,0.392285
"4363",-0.0601692,0.354143,0.0984167,0.3923905
"4364",-0.103955,0.376736,0.119773,0.392554
"4365",0.113404,0.514407,-0.235197,0.392614
"4366",-0.103067,0.360182,0.135553,0.392668
"4367",-0.0602929,0.353193,0.0997704,0.3926705
"4368",-0.0611344,0.358771,0.0966614,0.394298
"4369",0.0515046,0.207999,0.135009,0.3945126
"4370",0.059887,0.184143,0.150632,0.394662
"4371",0.0732866,0.199748,0.121779,0.3948136
"4372",-0.098692,0.38931,0.104225,0.394843
"4373",0.0594213,0.217049,0.118391,0.3948613
"4374",0.0781689,0.186121,0.130745,0.3950349
"4375",-0.0681407,0.377234,0.086033,0.3951263
"4376",0.0419187,0.620785,-0.266978,0.3957257
"4377",-0.0464873,0.327133,0.115247,0.3958927
"4378",0.0547202,0.216631,0.124549,0.3959002
"4379",0.0541682,0.198233,0.14354,0.3959412
"4380",0.0688551,0.209025,0.118321,0.3962011
"4381",-0.0788793,0.384046,0.0910705,0.3962372
"4382",-0.0263813,0.616533,-0.193816,0.3963357
"4383",-0.0931241,0.406657,0.082859,0.3963919
"4384",-0.0684591,0.37719,0.0877585,0.3964894
"4385",-0.0701136,0.297723,0.169425,0.3970344
"4386",-0.0543732,0.347029,0.104547,0.3972028
"4387",-0.046522,0.312876,0.130864,0.397218
"4388",-0.0800357,0.389595,0.0878354,0.3973947
"4389",-0.0890513,0.409585,0.0768747,0.3974084
"4390",0.0639411,0.216901,0.116605,0.3974471
"4391",-0.0777025,0.392551,0.0826746,0.3975231
"4392",-1.77e-06,0.342423,0.055321,0.39774223
"4393",-0.0476314,0.340296,0.105096,0.3977606
"4394",-0.0991469,0.416703,0.0802833,0.3978394
"4395",-0.00929026,0.624419,-0.217063,0.39806574
"4396",-0.05714,0.366637,0.0886323,0.3981293
"4397",-0.106744,0.491929,0.0131368,0.3983218
"4398",0.108712,0.483839,-0.194205,0.398346
"4399",-0.0982283,0.424815,0.0718381,0.3984248
"4400",-0.092148,0.400811,0.0900114,0.3986744
"4401",-0.053153,0.297005,0.154856,0.398708
"4402",-0.10145,0.342486,0.157703,0.398739
"4403",-0.0896738,0.409923,0.0785472,0.3987964
"4404",-0.0688591,0.375508,0.0922116,0.3988605
"4405",-0.0780111,0.392819,0.0843399,0.3991478
"4406",0.0584778,0.223423,0.117641,0.3995418
"4407",-0.057291,0.366719,0.0903423,0.3997703
"4408",-0.0406634,0.352727,0.0878156,0.3998792
"4409",-0.0649734,0.297949,0.166953,0.3999286
"4410",-0.0987122,0.425228,0.0737379,0.4002537
"4411",-0.102364,0.399307,0.103392,0.400335
"4412",-0.0885456,0.320888,0.168067,0.4004094
"4413",0.0498346,0.215624,0.135073,0.4005316
"4414",-0.0525456,0.353718,0.0994147,0.4005871
"4415",0.00918374,0.626913,-0.235423,0.40067374
"4416",-0.0990351,0.410291,0.0895018,0.4007577
"4417",-0.0534921,0.356581,0.0976828,0.4007717
"4418",-0.0598409,0.366519,0.0941439,0.400822
"4419",0.0538353,0.223322,0.123985,0.4011423
"4420",-0.0604885,0.297617,0.164208,0.4013365
"4421",0.100121,0.394077,-0.0927022,0.4014958
"4422",-0.105316,0.456146,0.0507707,0.4016007
"4423",-0.104549,0.403221,0.102976,0.401648
"4424",0.0820927,0.185828,0.133825,0.4017457
"4425",-0.10483,0.36063,0.14604,0.40184
"4426",0.0634399,0.183105,0.155369,0.4019139
